+RCV=0,95,25.9,94682,25,21,09,02,14,23,39,41,47,47,46,37,30,22,12,02,05,13,24,26,29,32,31,30,33,35,34,27,1.447916030883789,0.05362651966236256,X,X,-40,54
+RCV=0,95,25.9,94679,23,19,04,04,16,28,37,47,50,48,44,34,23,14,04,05,14,18,26,29,36,34,35,34,36,35,26,27,1065.941333770752,39.425682138513636,X,X,-38,49
+RCV=0,95,25.9,94682,13,05,04,19,32,39,47,45,45,41,38,26,15,04,04,11,18,24,25,32,36,38,33,31,29,25,22,27,4990.52357673645,145.35489788761845,X,X,-38,48
+RCV=0,95,25.9,94680,17,05,09,20,31,38,48,52,51,45,31,20,09,00,08,15,19,18,24,27,33,37,36,37,34,27,23,27,8911.280870437622,145.2132331000434,X,X,-37,49
+RCV=0,95,25.9,94681,12,01,16,25,34,49,49,47,47,39,29,18,07,02,10,16,23,25,26,27,29,31,32,30,31,26,21,27,12835.940599441528,145.3577677408854,X,X,-37,49
+RCV=0,95,25.9,94684,10,00,15,26,39,42,53,50,43,36,25,13,03,08,15,18,21,25,27,29,29,32,32,37,28,26,20,27,16760.41078567505,145.35074763827853,X,X,-38,60
+RCV=0,95,25.9,94694,09,04,15,29,38,41,50,52,44,38,27,14,01,04,12,20,26,30,31,38,39,38,35,26,29,19,12,27,20684.998512268066,145.35510098492657,X,X,-38,55
+RCV=0,95,25.9,94682,01,13,25,33,42,47,51,49,37,30,19,11,01,06,13,21,27,30,31,35,36,39,40,32,27,16,08,27,24605.742931365967,145.2127562628852,X,X,-37,48
+RCV=0,95,25.9,94681,03,16,29,35,43,46,45,41,41,29,22,10,01,08,16,22,24,25,30,33,39,37,35,33,27,17,12,27,28530.282258987427,145.35330843042445,X,X,-37,49
